bidx,week,mean_mm,sd_mm,p10_mm,p20_mm,p50_mm,n_years,doy_start,doy_end
343,19,52.280216,31.028864,12.31176,32.017395,45.951538,21,127,133
343,20,48.677742,41.020523,1.4691161,8.023714,46.088566,21,134,140
343,21,50.398216,24.679544,26.061304,32.75401,51.649796,21,141,147
343,22,42.911396,41.16449,3.241204,14.105249,28.137072,21,148,154
343,23,26.886086,27.083078,0.96996576,2.8115005,15.7849245,21,155,161
343,24,24.096035,19.496656,1.6738602,3.9097638,22.910202,21,162,168
343,25,22.489136,23.078539,1.2764148,4.686002,14.134343,21,169,175
343,26,13.229334,19.8604,0.0,0.0,6.7114415,21,176,182
343,27,9.412868,10.981585,0.0,0.517144,1.9205327,21,183,189
343,28,19.709248,15.5609865,0.58459044,2.2256482,17.875427,21,190,196
343,29,13.261836,16.491957,0.0,0.197843,8.881144,21,197,203
343,30,9.82956,12.194898,0.0,0.8394212,3.2324247,21,204,210
343,31,10.63554,11.822579,0.0,0.0,6.6415496,21,211,217
343,32,6.860074,10.381938,0.0,0.0,0.76604414,21,218,224
343,33,9.081729,9.768442,0.0,0.0,7.6545186,21,225,231
343,34,8.405563,8.453361,0.0,0.053137794,3.3754852,21,232,238
343,35,13.157796,13.781533,0.8297975,1.9242975,8.5392475,21,239,245
343,36,13.25701,15.940144,0.0,1.2721579,8.920191,21,246,252
343,37,13.769026,13.342308,3.4577909,3.853106,10.71583,21,253,259
343,38,11.3872595,10.256001,0.54563683,1.161626,7.444293,21,260,266
343,39,17.88314,14.82649,3.4596457,5.123555,15.143677,21,267,273
343,40,15.036873,18.069284,0.35081488,2.3055496,7.8199778,21,274,280
343,41,15.48334,15.472373,0.18839684,4.8869085,11.415211,21,281,287
343,42,17.496084,17.19079,0.45375505,0.96304774,14.703604,21,288,294
343,43,15.258245,18.043749,0.8786472,1.3292907,10.675852,21,295,301
343,44,17.225986,20.889044,0.0,0.80741507,15.624821,21,302,308
343,45,22.086042,22.225042,0.0,1.6494657,15.093056,21,309,315
343,46,27.407593,29.391108,0.36407495,7.5518227,20.480381,21,316,322
343,47,19.827059,18.340858,0.31614855,1.0319092,12.190465,21,323,329
343,48,28.709433,31.263485,0.0,0.33655238,16.101837,21,330,336
343,49,30.379778,24.935019,1.5689492,9.766119,25.680056,21,337,343
343,50,30.729122,23.018616,3.5069509,9.995719,26.35954,21,344,350
343,51,52.35223,33.856426,6.6107726,22.275955,46.105907,21,351,357
343,52,43.166763,35.474762,8.410676,15.945959,32.074135,21,358,365
344,1,62.9026,37.388214,7.9999013,32.01734,62.349316,21,1,7
344,2,63.86902,30.058413,31.487183,46.838455,64.90264,21,8,14
344,3,79.16801,41.424095,18.88063,45.21479,72.03585,21,15,21
344,4,53.977142,38.66903,6.966004,21.508116,44.485275,21,22,28
344,5,74.681404,42.17777,20.535975,32.364624,80.41029,21,29,35
344,6,77.12122,36.266277,35.015667,40.056484,77.74504,21,36,42
344,7,81.62294,36.005615,31.413895,60.014103,73.50137,21,43,49
344,8,95.31081,43.107254,54.050293,66.02848,89.841484,21,50,56
344,9,83.01371,32.883286,51.580864,61.048706,84.93214,21,57,63
344,10,69.77631,37.225628,23.038229,28.697628,73.10106,21,64,70
344,11,84.336044,37.39991,45.69927,50.21465,77.47802,21,71,77
344,12,85.81293,34.479923,37.700165,60.058678,85.05887,21,78,84
344,13,103.042465,36.97613,67.95128,74.95921,101.55865,21,85,91
344,14,80.35648,26.405495,55.756744,60.82537,75.49967,21,92,98
344,15,86.54454,39.674557,28.117817,48.435875,89.56015,21,99,105
344,16,76.20331,42.26548,31.111372,40.313442,66.389206,21,106,112
344,17,83.37861,41.591736,32.23387,55.862434,73.95691,21,113,119
344,18,80.39274,35.923573,37.310684,41.680862,76.27478,21,120,126
344,19,62.034637,28.001158,25.97863,38.88442,60.746048,21,127,133
344,20,56.922234,44.161156,13.491692,22.899433,44.621014,21,134,140
344,21,61.832996,43.55611,20.932373,22.502695,65.526115,21,141,147
344,22,61.905106,57.051777,10.720661,18.547764,31.01647,21,148,154
344,23,35.13206,32.612263,5.14248,7.512157,27.603714,21,155,161
344,24,30.551891,32.01925,2.9948819,3.8903499,21.091812,21,162,168
344,25,23.200335,20.648964,2.3102884,6.1418524,14.951801,21,169,175
344,26,28.50901,31.56526,1.1710464,4.5863633,18.430243,21,176,182
344,27,15.0079565,20.699375,0.2768197,1.0092429,6.0432506,21,183,189
344,28,28.53948,25.754953,0.967199,5.2716346,17.479397,21,190,196
344,29,18.667807,20.240705,0.21024051,0.6200143,15.707025,21,197,203
344,30,11.441642,10.467279,0.19343977,0.48208764,10.966154,21,204,210
344,31,11.476193,14.680416,0.12016226,1.0316514,3.1363404,21,211,217
344,32,10.923372,14.738241,0.5191139,0.8730234,5.911494,21,218,224
344,33,10.870192,16.871147,0.0,0.20511393,3.923826,21,225,231
344,34,7.708492,8.8645,0.0,0.33565572,4.227846,21,232,238
344,35,8.350737,18.356443,0.113779664,0.4612716,2.9750216,21,239,245
344,36,9.131221,9.782977,0.55136466,1.1078306,6.3266654,21,246,252
344,37,7.3107495,10.178892,0.0,1.2476463,4.1475573,21,253,259
344,38,8.786825,7.901386,0.49096987,1.434895,7.7283344,21,260,266
344,39,13.896512,17.00881,0.6980329,1.3318747,5.367191,21,267,273
344,40,13.825214,16.83419,0.017334813,1.8314303,3.9188132,21,274,280
344,41,7.021049,9.426649,0.102695614,0.4424762,4.4948783,21,281,287
344,42,11.503753,11.596986,1.0588262,2.1973114,7.6553516,21,288,294
344,43,12.003273,11.323143,1.7903839,2.9141433,8.516915,21,295,301
344,44,9.8085785,11.244131,0.36374828,0.85946035,4.8765078,21,302,308
344,45,18.162249,23.02918,0.32681334,0.91273093,8.071222,21,309,315
344,46,23.05012,26.783762,1.3992015,4.007715,9.787743,21,316,322
344,47,19.952635,20.92949,1.0028806,2.2294593,10.13936,21,323,329
344,48,35.97639,43.00307,0.81676877,7.068105,17.814905,21,330,336
344,49,35.964554,34.564312,2.0974555,8.684166,21.528864,21,337,343
344,50,36.076946,27.226143,9.246744,10.236901,27.543827,21,344,350
344,51,58.35429,35.60079,17.739126,23.427729,52.028366,21,351,357
344,52,70.529594,50.585472,16.46409,23.674051,58.493137,21,358,365
345,1,65.25122,37.124985,13.505681,29.878483,66.343834,21,1,7
345,2,67.384056,24.575699,41.582237,50.252163,70.16101,21,8,14
345,3,79.84773,41.563286,32.75941,38.798386,78.28946,21,15,21
345,4,59.17154,34.958263,19.502829,30.396969,61.122726,21,22,28
345,5,79.41965,41.154427,21.214504,52.57053,80.88262,21,29,35
345,6,77.324585,44.100647,17.740917,35.303467,70.81766,21,36,42
345,7,86.40037,37.960484,47.033154,53.98488,81.35648,21,43,49
345,8,96.32387,40.614132,51.151924,74.45881,98.32713,21,50,56
345,9,89.48955,32.105118,43.81514,62.844032,96.56149,21,57,63
345,10,76.86273,40.60917,27.340462,28.66287,75.53976,21,64,70
345,11,89.58414,38.43588,49.23861,53.22799,76.37137,21,71,77
345,12,93.86583,33.5279,51.8102,59.627007,88.01705,21,78,84
345,13,112.43981,44.14987,69.30572,78.752205,106.54729,21,85,91
345,14,85.95534,27.135689,60.201748,67.824394,83.660736,21,92,98
345,15,93.05831,39.626617,41.13726,49.723976,99.44111,21,99,105
345,16,87.56884,42.359753,36.46626,53.97583,86.629944,21,106,112
345,17,92.44129,47.95557,46.1004,58.545387,76.410736,21,113,119
345,18,94.76525,43.23857,50.78487,62.17204,92.37688,21,120,126
345,19,76.91817,32.610638,44.064247,48.34352,77.72982,21,127,133
345,20,72.30634,55.962006,21.446955,30.158657,57.36849,21,134,140
345,21,76.95502,49.344997,20.012241,26.299713,76.43761,21,141,147
345,22,73.47174,66.84212,10.742073,14.590588,46.49862,21,148,154
345,23,44.467194,40.333508,0.23593369,7.1635847,42.298904,21,155,161
345,24,37.556572,41.33997,3.4563549,5.020313,17.970383,21,162,168
345,25,27.816458,28.512577,0.4348838,2.7956433,12.928331,21,169,175
345,26,30.748991,43.575836,0.0,1.8334211,16.590544,21,176,182
345,27,18.814724,26.878767,0.05114639,0.4779995,3.8106189,21,183,189
345,28,31.737183,30.34595,0.8145579,5.776099,28.5734,21,190,196
345,29,20.47112,24.083954,0.0,1.3062458,9.151446,21,197,203
345,30,18.033716,22.749998,0.0,0.0,5.2049937,21,204,210
345,31,14.436806,21.31688,0.0,0.05140178,4.486638,21,211,217
345,32,15.322216,20.03742,0.19386084,1.4650682,6.147318,21,218,224
345,33,15.132077,21.55466,0.0,0.1328512,5.972907,21,225,231
345,34,11.884937,16.688265,0.0,0.0,3.3043823,21,232,238
345,35,11.261424,20.406849,0.0,0.03756435,4.6028023,21,239,245
345,36,10.428955,10.085649,0.65260917,1.3089247,7.641021,21,246,252
345,37,6.4905357,8.646003,0.0,0.56839556,2.1992705,21,253,259
345,38,7.5619283,9.038565,0.05861465,0.47196326,4.468076,21,260,266
345,39,11.582235,11.355027,0.049949195,1.427337,8.698171,21,267,273
345,40,9.551783,13.265227,0.14413472,0.1965512,3.322427,21,274,280
345,41,7.1372657,9.050544,0.40106675,1.4716135,4.018183,21,281,287
345,42,9.247137,8.632093,0.7090083,1.5883242,6.765438,21,288,294
345,43,12.541853,11.20624,0.7448002,1.1701641,9.438736,21,295,301
345,44,8.521859,11.247235,0.31854376,1.0437788,2.3887682,21,302,308
345,45,15.776517,16.888983,1.4404681,1.6488991,4.8695693,21,309,315
345,46,21.524435,22.877274,0.858778,4.109643,12.127209,21,316,322
345,47,16.93849,17.589048,0.25378704,2.305016,7.351159,21,323,329
345,48,29.657799,35.28458,1.75994,9.879912,16.496088,21,330,336
345,49,32.332783,24.628036,6.863901,13.295789,24.096786,21,337,343
345,50,35.217575,22.330444,9.94599,14.207167,30.734818,21,344,350
345,51,55.607033,28.960981,17.776146,32.89559,55.813744,21,351,357
345,52,72.34983,36.76004,37.28424,40.695007,61.256927,21,358,365
346,1,45.957253,28.90744,14.972695,22.2819,41.50617,21,1,7
346,2,60.140823,33.607544,19.76475,36.787712,60.169823,21,8,14
346,3,62.264496,37.428455,13.4754715,26.26779,65.2302,21,15,21
346,4,60.742798,36.31253,22.733845,31.295174,55.642246,21,22,28
346,5,59.362473,24.251215,34.050632,42.144207,51.74504,21,29,35
346,6,54.435745,31.281057,30.019615,37.46621,47.973454,21,36,42
346,7,67.78642,34.68184,31.293045,35.47426,73.78899,21,43,49
346,8,69.02678,37.3151,25.182743,38.9656,63.382313,21,50,56
346,9,79.752525,33.105896,45.47522,50.69139,81.21668,21,57,63
346,10,67.295975,32.515648,32.210674,46.361946,72.028755,21,64,70
346,11,87.808975,32.25979,53.983307,63.579144,86.63044,21,71,77
346,12,73.89474,27.56769,43.44398,50.178864,65.73201,21,78,84
346,13,103.357574,27.49435,83.823265,88.68033,97.90871,21,85,91
346,14,67.78934,25.19626,42.942776,44.73539,58.463272,21,92,98
346,15,68.771645,28.202164,34.262722,44.035854,68.64781,21,99,105
346,16,72.674706,44.640488,27.885311,35.312218,68.33941,21,106,112
346,17,65.54361,34.752144,29.93151,35.756035,55.84836,21,113,119
346,18,61.66037,34.747555,20.637396,41.036346,55.392006,21,120,126
346,19,33.585453,28.793123,1.7842265,9.2360115,30.311749,21,127,133
346,20,28.61038,31.786022,1.7207458,5.3400903,12.924346,21,134,140
346,21,33.12606,32.983185,4.252595,7.9677706,20.398363,21,141,147
346,22,20.57431,22.302933,4.1352453,4.8818784,14.353432,21,148,154
346,23,9.934858,11.334197,0.64145064,1.7435004,5.780779,21,155,161
346,24,8.259981,11.597558,0.0,0.14546326,2.1674528,21,162,168
346,25,6.2874656,5.8554344,0.10269241,0.9798686,6.077389,21,169,175
346,26,7.812504,10.817515,0.047293764,0.28312424,2.6046815,21,176,182
346,27,5.196911,8.931653,0.0,0.22059529,1.7815589,21,183,189
346,28,5.606016,11.125958,0.0,0.030110277,1.9416294,21,190,196
346,29,6.1189523,9.081954,0.0,0.0,1.5708824,21,197,203
346,30,5.0903544,6.3477864,0.0,0.0,1.6789334,21,204,210
346,31,3.2850742,5.41151,0.0,0.0,0.8663983,21,211,217
346,32,2.6752186,4.357505,0.0,0.0,1.5141845,21,218,224
346,33,3.0513048,5.205414,0.0,0.0,0.24598601,21,225,231
346,34,1.2166076,2.7647588,0.0,0.0,0.03849451,21,232,238
346,35,4.784008,6.392346,0.0,0.34205106,3.0110803,21,239,245
346,36,1.9670737,4.305264,0.0,0.0,0.0,21,246,252
346,37,1.6106431,2.3112147,0.0,0.0,0.67520523,21,253,259
346,38,3.5665464,5.441489,0.0,0.25782207,1.7835839,21,260,266
346,39,3.8650625,4.061637,0.20070791,0.24492638,1.689108,21,267,273
346,40,4.681884,6.109094,0.0,0.0,1.2231288,21,274,280
346,41,2.8773696,4.474652,0.0,0.0,0.47378352,21,281,287
346,42,5.471492,7.988495,0.0,0.031228501,1.3429129,21,288,294
346,43,7.9105916,10.905218,0.0,0.3269295,3.8244195,21,295,301
346,44,10.644637,12.845896,0.06293593,0.24781738,5.042565,21,302,308
346,45,12.051579,11.949948,0.69347656,2.3769782,6.4935846,21,309,315
346,46,18.741879,18.679445,0.0,1.3463824,16.638554,21,316,322
346,47,18.182356,24.409786,0.060389973,1.6632421,10.256495,21,323,329
346,48,25.445074,24.97813,0.680748,1.6383092,18.297007,21,330,336
346,49,21.986023,26.207268,0.0,0.38239756,16.718153,21,337,343
346,50,23.185276,13.547238,7.9751306,12.35164,20.884546,21,344,350
346,51,30.057917,24.464762,5.4282722,9.677373,26.948238,21,351,357
346,52,45.65082,30.928438,16.153732,19.638409,40.091812,21,358,365
347,1,40.908417,24.094677,6.4475203,21.69192,40.643562,21,1,7
347,2,53.846687,30.307562,17.390089,27.893583,54.2372,21,8,14
347,3,55.14686,29.948439,16.850985,22.969315,66.13754,21,15,21
347,4,53.545765,32.80351,20.623077,27.658344,46.62213,21,22,28
347,5,53.3322,23.540222,29.008213,36.014732,46.124817,21,29,35
347,6,56.460506,35.12103,22.90553,35.765137,49.149307,21,36,42
347,7,65.69349,35.377655,20.147034,28.74678,73.52917,21,43,49
347,8,71.56135,42.41977,24.91182,39.591347,63.243073,21,50,56
347,9,70.40482,27.249647,33.72567,47.90449,68.1737,21,57,63
347,10,61.42641,31.469315,26.35009,35.70647,59.07364,21,64,70
347,11,82.43367,31.065498,55.427387,62.060795,78.40933,21,71,77
347,12,68.69318,25.998068,39.95271,46.78194,65.545166,21,78,84
347,13,100.36617,32.94971,69.45248,78.912445,99.34446,21,85,91
347,14,65.054,23.407501,43.97216,48.0207,56.785534,21,92,98
347,15,67.75994,28.541206,34.816364,42.213215,65.5049,21,99,105
347,16,65.624306,38.293026,19.822739,31.653343,63.333145,21,106,112
347,17,61.004482,33.20329,29.794891,34.764954,55.2443,21,113,119
347,18,58.427025,31.340303,13.262338,30.310883,61.05786,21,120,126
347,19,29.886581,27.628145,0.44512826,6.786395,27.269785,21,127,133
347,20,25.725521,27.69315,0.446264,5.707261,12.406365,21,134,140
347,21,29.102545,29.920753,1.5711889,3.4236474,19.062958,21,141,147
347,22,15.607695,17.223461,2.9253109,4.5870247,10.01602,21,148,154
347,23,10.504628,10.926958,0.51988626,1.6190706,6.65534,21,155,161
347,24,8.063247,12.24105,0.0,0.07775964,3.335434,21,162,168
347,25,4.6111617,4.821699,0.09377674,0.3060406,3.4969664,21,169,175
347,26,5.214547,7.392464,0.0,0.34263426,1.2408806,21,176,182
347,27,4.192983,5.736922,0.1202993,0.40951443,2.4232874,21,183,189
347,28,5.401644,9.240827,0.0,0.12993772,1.0583457,21,190,196
347,29,5.4026146,8.810302,0.033638522,0.33962762,2.7490723,21,197,203
347,30,4.2102137,4.46912,0.0,0.12024145,2.7873652,21,204,210
347,31,2.461516,4.577441,0.0,0.0,0.20575595,21,211,217
347,32,2.0840175,2.8594375,0.0,0.047185883,1.2753594,21,218,224
347,33,2.6431572,4.7101727,0.0,0.0,0.22756188,21,225,231
347,34,1.0254622,2.3823874,0.0,0.0,0.035190426,21,232,238
347,35,4.156115,3.9476366,0.5585209,0.99223685,3.445374,21,239,245
347,36,1.9098445,3.3966289,0.0,0.0,0.71027374,21,246,252
347,37,1.9447223,2.3304296,0.0,0.009936598,1.1640135,21,253,259
347,38,4.0473228,6.1137323,0.029785112,0.27850565,2.6048083,21,260,266
347,39,3.9842372,4.165151,0.0,0.32656553,2.8275375,21,267,273
347,40,3.304894,4.254831,0.0,0.0,1.0305572,21,274,280
347,41,2.115965,3.6375368,0.0,0.035589553,0.6598776,21,281,287
347,42,4.4932747,5.9918194,0.0,0.023946578,1.5956417,21,288,294
347,43,7.6701536,9.941133,0.16704412,0.43208855,3.8499522,21,295,301
347,44,10.271246,11.250517,0.20535688,1.0182827,4.4694324,21,302,308
347,45,11.948276,11.370879,1.1930549,1.55653,6.4323854,21,309,315
347,46,19.454721,18.637522,0.071541496,2.6620567,14.522671,21,316,322
347,47,15.876906,20.184916,0.74104244,1.6675998,6.462757,21,323,329
347,48,23.482662,21.110275,0.4942323,3.1946473,16.60322,21,330,336
347,49,21.27631,22.813902,0.90437055,2.4130175,16.486517,21,337,343
347,50,24.243546,17.470371,9.823282,11.65191,21.8352,21,344,350
347,51,28.130775,21.17992,4.9047384,11.214365,19.079086,21,351,357
347,52,47.83626,24.789919,20.771784,27.47863,40.10063,21,358,365
348,1,38.37834,28.638035,7.281147,12.598817,32.182266,21,1,7
348,2,43.814373,24.55779,16.292234,18.225822,43.8807,21,8,14
348,3,48.511272,31.873726,8.722463,19.704859,43.46032,21,15,21
348,4,46.61253,35.635826,10.152843,19.446707,39.41519,21,22,28
348,5,49.096577,20.242598,26.09835,33.45836,48.117523,21,29,35
348,6,45.27267,20.815699,26.612415,27.574333,43.562016,21,36,42
348,7,56.914227,26.307562,22.62422,39.05521,56.859478,21,43,49
348,8,61.877033,33.261353,31.858353,37.82187,57.960224,21,50,56
348,9,56.43161,23.055885,19.809767,42.686317,58.86514,21,57,63
348,10,50.843525,20.049547,28.151463,33.398705,50.865772,21,64,70
348,11,64.61678,29.089062,34.687134,41.438736,61.76549,21,71,77
348,12,56.734856,20.276907,36.80818,43.691856,53.73223,21,78,84
348,13,77.851295,30.895212,44.19944,54.28586,69.943474,21,85,91
348,14,55.340557,22.085693,29.14555,36.20831,56.600445,21,92,98
348,15,55.284767,30.821316,20.918373,28.426388,46.369617,21,99,105
348,16,44.177654,27.700695,10.832314,18.835112,37.072758,21,106,112
348,17,42.357574,28.675907,15.559226,18.75903,35.920013,21,113,119
348,18,42.170376,24.48108,16.248468,20.543608,43.543915,21,120,126
348,19,22.385448,22.581663,1.9526429,3.6079562,17.048025,21,127,133
348,20,15.586859,18.199177,1.7909498,3.1238945,6.451874,21,134,140
348,21,18.273104,17.412024,2.781455,4.1537333,15.094441,21,141,147
348,22,11.859524,10.344009,2.3584704,3.117587,8.900703,21,148,154
348,23,6.0676246,7.647206,0.6007526,1.2797426,3.609066,21,155,161
348,24,3.4203908,3.9275303,0.20997435,0.6953486,2.0243616,21,162,168
348,25,2.9677157,2.9531648,0.6603853,1.0453945,1.6593595,21,169,175
348,26,3.2394466,5.085259,0.015137007,0.28134447,1.7375953,21,176,182
348,27,3.1095963,5.2555923,0.26980343,0.30970824,1.5982885,21,183,189
348,28,3.720436,5.1549287,0.0,0.07997374,1.4708161,21,190,196
348,29,2.994617,4.45484,0.1447025,0.1686219,1.7557707,21,197,203
348,30,1.7277578,1.9962672,0.0,0.1495954,1.4144465,21,204,210
348,31,2.8092234,5.400456,0.001965761,0.22592162,0.6377651,21,211,217
348,32,1.5776901,1.345876,0.10936807,0.16523288,1.4473373,21,218,224
348,33,2.897569,4.3732824,0.0,0.0022933818,1.2388821,21,225,231
348,34,1.2845652,1.908623,0.0035075063,0.10689375,1.083811,21,232,238
348,35,3.5639966,2.9240541,0.418404,1.3140838,3.1011972,21,239,245
348,36,2.224123,4.735177,0.0,0.0,0.6147808,21,246,252
348,37,2.54784,3.5204086,0.028676303,0.13832965,0.6384145,21,253,259
348,38,4.950643,5.1856422,0.5153902,0.75010616,3.8143609,21,260,266
348,39,8.028383,7.4125085,1.6214254,2.1229253,5.318988,21,267,273
348,40,5.227502,5.609473,0.32912675,0.7617555,3.6939754,21,274,280
348,41,6.6942654,6.7469325,0.4555115,1.5761065,4.0057225,21,281,287
348,42,8.898692,9.458643,0.96588916,1.4741112,6.097616,21,288,294
348,43,12.771964,12.21632,1.6828935,2.945706,7.091353,21,295,301
348,44,17.716923,14.389868,4.1908636,7.009986,13.181178,21,302,308
348,45,13.060739,11.448462,1.4582998,2.8526073,11.546513,21,309,315
348,46,15.79218,12.595481,4.5619373,6.3164554,11.43532,21,316,322
348,47,19.786556,15.420431,5.2556267,8.414934,17.740923,21,323,329
348,48,24.243822,15.86965,3.007619,5.858058,27.784737,21,330,336
348,49,19.935532,14.35187,6.4524717,7.175778,16.479652,21,337,343
348,50,25.893822,16.37393,10.609005,12.493589,19.749823,21,344,350
348,51,29.557463,21.103426,7.5583344,14.045153,25.70383,21,351,357
348,52,45.164593,22.493883,21.539658,26.83596,43.032032,21,358,365
349,1,41.094006,27.89468,8.098785,18.51997,35.88615,21,1,7
349,2,56.722668,33.921555,14.836138,24.886532,55.251305,21,8,14
349,3,62.024925,35.403114,14.301347,27.211067,64.84914,21,15,21
349,4,68.20602,41.743443,11.5376,37.360092,54.81085,21,22,28
349,5,70.217926,32.173626,35.695835,38.66647,60.569756,21,29,35
349,6,54.401314,29.733976,22.051014,37.179905,50.876427,21,36,42
349,7,76.31057,38.323273,30.909187,43.627335,86.5881,21,43,49
349,8,80.55647,38.750713,29.715956,41.028214,94.54714,21,50,56
349,9,79.03915,34.038574,29.099333,49.41528,82.44731,21,57,63
349,10,67.16616,42.698826,21.787409,30.673004,61.56487,21,64,70
349,11,77.25902,35.80355,36.50884,48.986755,78.547935,21,71,77
349,12,76.92825,27.099249,43.69356,53.25405,80.6874,21,78,84
349,13,96.62976,25.180502,66.99255,75.09251,96.537285,21,85,91
349,14,77.10935,21.912369,56.69657,65.06916,74.503075,21,92,98
349,15,73.8535,32.12529,33.431656,42.701073,79.36319,21,99,105
349,16,70.360306,38.76039,21.931812,32.950615,71.61533,21,106,112
349,17,66.22205,33.207806,33.114365,43.305943,60.957737,21,113,119
349,18,76.812805,39.772564,6.707122,51.434402,82.9542,21,120,126
349,19,44.747734,42.732388,6.1048756,9.351459,32.328075,21,127,133
349,20,33.47814,35.835194,4.398478,8.012465,18.867222,21,134,140
349,21,37.603313,32.301685,5.45936,13.202115,24.466648,21,141,147
349,22,28.055708,28.380558,0.62813246,4.8260517,20.686459,21,148,154
349,23,16.364887,17.576761,0.5858481,1.7628196,7.464905,21,155,161
349,24,12.296086,17.880943,0.048997443,1.3601205,7.0616856,21,162,168
349,25,8.769947,9.898055,0.0,1.9549844,4.7039785,21,169,175
349,26,4.492753,6.589276,0.03926295,0.3809334,2.0830944,21,176,182
349,27,7.227244,10.192367,0.1169299,0.3763215,4.3844957,21,183,189
349,28,6.4087396,10.381823,0.0,0.055133298,1.1758918,21,190,196
349,29,5.7351913,8.176113,0.08430331,0.2240914,2.1438978,21,197,203
349,30,5.355317,5.9475656,0.026918001,1.37558,2.9995308,21,204,210
349,31,3.470916,5.4476104,0.19085401,0.2854041,0.83229476,21,211,217
349,32,2.7728047,2.9348075,0.029574787,0.07275431,2.2828307,21,218,224
349,33,4.0021157,7.032302,0.0,0.0,0.73649323,21,225,231
349,34,1.6885283,2.5511878,0.0,0.0,0.25036845,21,232,238
349,35,6.816109,5.937418,0.69721997,2.4216993,5.7408266,21,239,245
349,36,2.4738064,4.057613,0.0,0.0,0.56669474,21,246,252
349,37,2.8206415,3.0703773,0.0,0.10275564,1.8143771,21,253,259
349,38,3.8797932,3.8605576,0.0,0.04888323,3.2841647,21,260,266
349,39,6.1550117,7.390864,0.0,0.0413497,3.9459136,21,267,273
349,40,5.1433225,5.466084,0.02018106,0.23625696,3.033969,21,274,280
349,41,4.4908767,6.039051,0.026773416,0.22105588,2.2107944,21,281,287
349,42,8.843726,11.098248,0.652471,0.9236156,4.4719415,21,288,294
349,43,8.429531,8.689231,1.3648356,1.9761554,5.312988,21,295,301
349,44,10.994601,12.619131,0.6713487,2.4748802,8.372947,21,302,308
349,45,8.178753,8.749439,0.9620369,1.5207967,4.7174544,21,309,315
349,46,9.3683605,8.29511,1.518895,2.6688366,7.5848274,21,316,322
349,47,13.031236,14.9178705,1.6176391,2.717774,9.588177,21,323,329
349,48,15.360687,12.665887,2.249297,3.4720497,12.418964,21,330,336
349,49,17.369936,14.811603,1.5290501,3.0521016,16.169325,21,337,343
349,50,24.213404,18.94267,7.806615,8.792429,16.943264,21,344,350
349,51,23.540249,20.787941,4.5014877,7.2096996,14.212083,21,351,357
349,52,53.50738,30.027473,20.091822,34.30251,47.00328,21,358,365
350,1,60.900978,25.948362,42.08482,49.13982,54.984825,21,1,7
350,2,59.862003,17.420965,40.583492,45.232994,54.18135,21,8,14
350,3,62.908,26.828335,41.640976,44.624878,55.315426,21,15,21
350,4,56.821613,26.503866,25.806414,39.822857,52.28039,21,22,28
350,5,69.743095,32.89793,31.19617,45.519302,67.53716,21,29,35
350,6,71.60775,35.419464,30.558186,36.742924,68.567215,21,36,42
350,7,61.451214,25.580133,27.87917,37.660934,66.77654,21,43,49
350,8,68.99207,26.073446,37.955387,49.754486,63.655403,21,50,56
350,9,67.55707,25.693394,37.875328,41.98098,66.48116,21,57,63
350,10,72.19625,21.75952,47.583977,49.89389,71.47873,21,64,70
350,11,66.29288,26.057068,42.311466,49.29344,64.37697,21,71,77
350,12,67.14086,23.596798,31.881811,46.51689,71.44948,21,78,84
350,13,67.93526,21.884073,47.080376,49.906605,64.141594,21,85,91
350,14,67.72017,20.011103,45.5126,49.493347,67.3617,21,92,98
350,15,67.24559,15.033813,54.479782,58.378345,66.84204,21,99,105
350,16,65.18107,18.7683,44.110737,49.23204,60.390656,21,106,112
350,17,58.72847,15.480734,38.23535,47.94578,59.63145,21,113,119
350,18,68.72403,29.079834,42.068207,51.96526,61.13199,21,120,126
350,19,64.11972,21.93813,37.991272,40.73785,63.566006,21,127,133
350,20,53.274193,26.354326,23.464247,25.448013,56.736217,21,134,140
350,21,56.749367,29.515436,33.660767,40.41599,53.329166,21,141,147
350,22,55.50292,27.098562,22.91136,28.118586,58.91255,21,148,154
350,23,37.109497,23.739517,9.87702,17.901134,30.456675,21,155,161
350,24,32.595783,24.49827,8.023381,13.313128,31.60579,21,162,168
350,25,28.23862,18.935253,2.102642,8.10568,28.267105,21,169,175
350,26,28.50127,17.415884,8.074168,11.299047,28.60221,21,176,182
350,27,31.468973,16.147053,13.048362,21.350622,29.350227,21,183,189
350,28,26.54081,17.242386,2.748549,9.605681,28.508732,21,190,196
350,29,26.62026,11.812111,15.679518,16.757708,25.94128,21,197,203
350,30,23.247274,14.151853,9.376356,11.811199,17.771782,21,204,210
350,31,13.0265665,10.073763,1.7031324,3.1613894,13.952661,21,211,217
350,32,18.160065,14.721562,0.9259035,6.5070033,17.847668,21,218,224
350,33,23.54074,12.895093,4.7056303,13.227299,22.510775,21,225,231
350,34,22.846115,13.157359,8.413826,12.182495,22.825232,21,232,238
350,35,22.818264,12.652022,7.1827545,12.0019455,22.121132,21,239,245
350,36,24.287903,12.647505,5.0605783,16.660543,23.434723,21,246,252
350,37,27.04207,18.991034,8.110853,11.353367,24.420668,21,253,259
350,38,27.565313,10.0534315,15.183364,20.247602,29.787228,21,260,266
350,39,30.699276,10.820614,17.61113,21.61267,28.764164,21,267,273
350,40,27.805742,14.260142,12.220833,18.483164,25.936485,21,274,280
350,41,39.91517,20.136322,23.972336,25.68456,35.47243,21,281,287
